State,District,Latitude,Longitude,Soil_phh2o_0-5cm,Soil_ocd_0-5cm,Soil_clay_0-5cm,Soil_sand_0-5cm,Soil_silt_0-5cm,Soil_bdod_0-5cm,Year,avg_temp,avg_humidity,avg_windspeed,avg_solarradiation
Chhattisgarh,Narayanpur,19.5842032,81.1136986,5.9,25.7,31.5,42.8,25.7,1.38,2022 - 2023,24.62690411,65.54939726,1.593150685,17.68405479
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2001 - 2002,26.19153425,59.96808219,1.925534247,18.60353425
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2002 - 2003,26.91520548,52.26342466,1.945287671,18.86747945
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2003 - 2004,25.34803279,66.59849727,1.858825137,18.25598361
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2004 - 2005,26.05641096,59.45627397,1.715150685,18.60093151
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2005 - 2006,25.53758904,62.46928767,1.730493151,18.43230137
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2006 - 2007,26.32558904,59.2009589,1.951424658,17.92545205
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2007 - 2008,25.30639344,62.77057377,1.800846995,17.79806011
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2008 - 2009,26.50361644,58.48252055,1.729972603,18.79969863
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2009 - 2010,26.70846575,56.98991781,1.805890411,18.54323288
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2010 - 2011,26.08616438,60.78635616,1.812,17.97717808
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2011 - 2012,25.82775956,60.7897541,1.807923497,18.10092896
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2012 - 2013,25.37320548,63.8649863,1.785753425,17.64079452
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2013 - 2014,25.46649315,66.63693151,1.767232877,17.6299726
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2014 - 2015,25.5799726,61.67473973,1.857945205,17.67717808
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2015 - 2016,26.91306011,59.15300546,1.722622951,17.96672131
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2016 - 2017,26.12112329,59.55709589,1.853178082,18.10764384
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2017 - 2018,26.16465753,59.62027397,1.712164384,17.73016438
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2018 - 2019,26.4060274,56.61827397,1.856958904,17.62249315
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2019 - 2020,24.52281421,71.67106557,1.726885246,16.18013661
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2020 - 2021,25.65819178,63.64084932,1.606383562,16.86915068
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2021 - 2022,25.90591781,63.80375342,1.781123288,17.23761644
Chhattisgarh,Raigarh,22.2361795,83.3529534,7.2,22.3,46.3,18.1,35.6,1.56,2022 - 2023,25.59306849,62.38358904,1.710794521,17.27208219
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2001 - 2002,26.22268493,58.26813699,2.054027397,18.92315068
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2002 - 2003,26.90180822,51.12427397,2.061863014,19.45013699
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2003 - 2004,25.61830601,64.32415301,2.068743169,18.45852459
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2004 - 2005,26.24605479,56.83221918,1.875945205,19.08057534
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2005 - 2006,25.53158904,61.1100274,1.922849315,18.79389041
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2006 - 2007,26.3819726,58.17079452,2.026931507,18.46794521
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2007 - 2008,25.53030055,59.45579235,1.965546448,18.52431694
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2008 - 2009,26.78189041,55.02052055,1.868821918,19.41287671
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2009 - 2010,26.76545205,55.99142466,2.000794521,18.97846575
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2010 - 2011,25.69663014,63.67767123,1.82339726,18.24964384
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2011 - 2012,26.0529235,57.41581967,1.901666667,18.81672131
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2012 - 2013,25.8580274,61.51449315,2.016630137,17.76210959
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2013 - 2014,25.64567123,64.92827397,1.992794521,17.66421918
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2014 - 2015,25.48482192,61.2569589,2.017726027,18.19857534
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2015 - 2016,27.19185792,56.35136612,1.897759563,18.62693989
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2016 - 2017,25.95956164,57.57720548,2.004410959,18.60164384
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2017 - 2018,26.18950685,57.8169863,1.886109589,18.37827397
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2018 - 2019,26.21783562,55.43076712,2.008383562,18.18882192
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2019 - 2020,24.82327869,70.09322404,1.93715847,16.69120219
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2020 - 2021,25.59964384,62.29964384,1.75,17.26117808
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2021 - 2022,25.97671233,62.95989041,1.856657534,17.72838356
Chhattisgarh,Rajnandgaon,21.0684424,80.7970779,6.9,21.4,38.3,25.7,36,1.54,2022 - 2023,25.53326027,62.35010959,1.796,17.72956164
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2001 - 2002,26.27482192,61.20991781,1.961561644,18.83830137
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2002 - 2003,27.02827397,53.52786301,1.963643836,19.06553425
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2003 - 2004,25.46535519,67.27677596,1.967322404,18.50789617
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2004 - 2005,26.17936986,60.48671233,1.734383562,18.86408219
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2005 - 2006,25.4909863,64.40994521,1.742410959,18.77394521
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2006 - 2007,26.40632877,60.5439726,1.964876712,18.35252055
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2007 - 2008,25.36967213,64.03415301,1.822185792,18.08860656
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2008 - 2009,26.59260274,59.23693151,1.732794521,19.05876712
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2009 - 2010,26.73046575,58.54468493,1.809753425,18.65153425
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2010 - 2011,25.9950411,63.2729863,1.799835616,18.37753425
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2011 - 2012,25.9586612,61.49412568,1.846393443,18.41617486
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2012 - 2013,25.51328767,65.14191781,1.834767123,17.82986301
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2013 - 2014,25.57641096,67.54868493,1.811287671,17.85986301
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2014 - 2015,25.5969589,63.14778082,1.924219178,17.85306849
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2015 - 2016,27.08461749,59.81322404,1.794234973,18.22210383
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2016 - 2017,26.15126027,60.52076712,1.912109589,18.35589041
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2017 - 2018,26.29882192,60.06093151,1.74460274,17.9970137
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2018 - 2019,26.46186301,58.2070411,1.90290411,17.8690411
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2019 - 2020,24.70879781,72.2560929,1.748251366,16.59453552
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2020 - 2021,25.79282192,64.13778082,1.651232877,17.10046575
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2021 - 2022,26.0189863,64.94638356,1.820958904,17.3870137
Chhattisgarh,Sarangarh bilaigarh,21.5427808,83.1261357,7.2,20.1,37.8,20.6,41.6,1.62,2022 - 2023,25.75830137,62.75682192,1.715479452,17.52649315
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2001 - 2002,26.10810959,67.31852055,1.660986301,18.548
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2002 - 2003,27.18536986,58.26082192,1.759424658,19.0380274
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2003 - 2004,25.25322404,71.92849727,1.675464481,18.20191257
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2004 - 2005,25.98457534,68.07649315,1.589452055,18.72358904
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2005 - 2006,25.29824658,70.23512329,1.575424658,18.35964384
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2006 - 2007,26.05989041,68.08309589,1.626520548,18.34284932
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2007 - 2008,25.37281421,68.87221311,1.597704918,18.40625683
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2008 - 2009,26.40534247,64.07676712,1.466657534,18.73630137
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2009 - 2010,26.58465753,65.59983562,1.626931507,18.5630137
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2010 - 2011,25.39717808,72.54010959,1.545917808,17.94334247
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2011 - 2012,26.31650273,63.0842623,1.613387978,18.71696721
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2012 - 2013,25.75172603,69.51306849,1.680219178,17.65578082
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2013 - 2014,25.61120548,70.45808219,1.603452055,17.64717808
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2014 - 2015,25.55821918,67.26621918,1.618164384,17.71643836
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2015 - 2016,26.57071038,66.64448087,1.569125683,18.48131148
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2016 - 2017,25.75512329,66.43649315,1.664712329,18.29169863
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2017 - 2018,25.66454795,67.47378082,1.542493151,17.97750685
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2018 - 2019,26.1999726,65.06430137,1.687013699,17.68567123
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2019 - 2020,25.85245902,71.79166667,1.555382514,17.42243169
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2020 - 2021,25.70882192,69.74816438,1.474794521,17.38676712
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2021 - 2022,26.02046575,70.17147945,1.535808219,17.34024658
Chhattisgarh,Sukma,18.2665423,81.2925234,5.9,29.9,28.4,40,31.6,1.3,2022 - 2023,25.96923288,67.82734247,1.453013699,17.67723288
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2001 - 2002,24.66027397,56.07112329,1.975013699,18.53536986
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2002 - 2003,24.65432877,52.39046575,1.944876712,18.82572603
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2003 - 2004,24.08144809,62.15639344,1.908879781,18.03057377
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2004 - 2005,24.62068493,54.05808219,1.850164384,18.78536986
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2005 - 2006,24.43290411,55.30317808,1.880493151,18.41846575
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2006 - 2007,24.59536986,56.38090411,2.067287671,17.9899726
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2007 - 2008,23.82404372,58.3310929,1.905819672,17.85765027
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2008 - 2009,25.00841096,54.04624658,1.871424658,18.84019178
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2009 - 2010,25.37405479,51.40221918,1.966849315,18.70476712
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2010 - 2011,24.75164384,55.71567123,1.872849315,17.89841096
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2011 - 2012,24.21628415,57.95729508,1.883415301,18.35306011
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2012 - 2013,23.80312329,59.12405479,1.88139726,17.97747945
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2013 - 2014,23.72260274,65.18775342,1.839123288,17.7280274
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2014 - 2015,24.18183562,57.3929863,1.83769863,17.74835616
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2015 - 2016,25.39814208,54.69243169,1.826229508,18.2720765
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2016 - 2017,24.54865753,57.39079452,1.890219178,18.03520548
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2017 - 2018,24.93189041,54.32758904,1.906164384,17.70882192
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2018 - 2019,24.72983562,53.65747945,1.92969863,17.776
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2019 - 2020,22.89491803,70.11483607,1.819617486,16.43748634
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2020 - 2021,24.1580274,60.86810959,1.748465753,16.88550685
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2021 - 2022,24.42726027,59.17794521,1.919890411,17.44309589
Chhattisgarh,Surajpur,23.3577769,82.9761277,7.4,23.5,40.4,15.3,44.3,1.62,2022 - 2023,23.9970411,59.54838356,1.804109589,17.4570137
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2001 - 2002,24.12980822,58.07210959,2.009753425,18.60353425
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2002 - 2003,24.17846575,53.81635616,1.980328767,18.86747945
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2003 - 2004,23.34871585,65.29775956,1.910655738,18.25598361
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2004 - 2005,23.88054795,57.45838356,1.833753425,18.60093151
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2005 - 2006,23.63928767,59.06767123,1.872712329,18.43230137
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2006 - 2007,23.97186301,58.87306849,2.041178082,17.92545205
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2007 - 2008,23.19797814,60.90928962,1.911639344,17.79806011
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2008 - 2009,24.3970137,56.45139726,1.874821918,18.79969863
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2009 - 2010,24.66112329,54.41643836,1.950465753,18.54323288
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2010 - 2011,24.02920548,58.98054795,1.886465753,17.97717808
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2011 - 2012,23.64065574,59.80057377,1.894863388,18.10092896
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2012 - 2013,23.25786301,61.68624658,1.912219178,17.64079452
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2013 - 2014,23.13860274,67.29326027,1.867863014,17.6299726
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2014 - 2015,23.52391781,60.18720548,1.861726027,17.67717808
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2015 - 2016,24.76289617,57.57221311,1.78226776,17.96672131
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2016 - 2017,23.93019178,59.31358904,1.918547945,18.10764384
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2017 - 2018,24.16986301,57.65205479,1.829972603,17.73016438
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2018 - 2019,24.13778082,55.79871233,1.932876712,17.62249315
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2019 - 2020,22.33849727,71.96699454,1.830191257,16.18013661
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2020 - 2021,23.5420274,63.28780822,1.710712329,16.86915068
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2021 - 2022,23.8579726,61.82153425,1.876958904,17.23761644
Chhattisgarh,Surguja,22.9469135,83.1656942,7.2,23.3,45.8,19,35.2,1.62,2022 - 2023,23.33635616,62.49224658,1.838027397,17.27208219
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2001 - 2002,26.75128767,60.47690411,2.634931507,18.86271233
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2002 - 2003,27.09909589,59.23591781,2.596493151,19.37473973
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2003 - 2004,26.6829235,62.24177596,2.668196721,18.91795082
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2004 - 2005,26.59783562,61.00468493,2.534547945,19.15789041
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2005 - 2006,26.35594521,63.13339726,2.524191781,18.96273973
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2006 - 2007,26.61224658,65.4169589,2.646219178,18.64057534
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2007 - 2008,26.28215847,61.5802459,2.693060109,18.89240437
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2008 - 2009,27.23553425,59.90290411,2.537205479,18.99027397
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2009 - 2010,26.86906849,64.79238356,2.400109589,18.83608219
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2010 - 2011,26.35,67.24380822,2.55769863,18.47893151
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2011 - 2012,26.42822404,60.58065574,2.596693989,18.94830601
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2012 - 2013,26.39753425,64.3850137,2.55060274,18.33284932
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2013 - 2014,26.36572603,64.18780822,2.613260274,18.2560274
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2014 - 2015,26.6490137,62.83978082,2.568,18.55950685
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2015 - 2016,27.15800546,60.39860656,2.468825137,19.0281694
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2016 - 2017,26.44479452,61.02939726,2.550328767,18.50073973
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2017 - 2018,26.69328767,62.98627397,2.387287671,18.39087671
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2018 - 2019,26.74854795,56.29487671,2.604465753,19.01479452
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2019 - 2020,26.49125683,68.62827869,2.498961749,17.76019126
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2020 - 2021,26.85665753,65.90334247,2.331232877,17.79769863
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2021 - 2022,26.40457534,68.04391781,2.465123288,17.81509589
Dadra and Nagar Haveli,Dadra and Nagar Haveli,20.233792,73.0495173,6.7,26.2,40.5,33.5,26,1.4,2022 - 2023,26.43073973,62.96767123,2.583424658,18.01887671
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2001 - 2002,27.52517808,72.85578082,3.446767123,18.91076712
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2002 - 2003,27.70726027,72.49369863,3.347890411,19.45334247
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2003 - 2004,27.64748634,72.76374317,3.397704918,19.12811475
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2004 - 2005,27.32594521,72.6630137,3.365123288,19.32482192
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2005 - 2006,27.08676712,74.19731507,3.484739726,18.86317808
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2006 - 2007,27.30041096,75.24315068,3.405342466,18.48306849
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2007 - 2008,27.04032787,74.83153005,3.397131148,18.33718579
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2008 - 2009,27.64986301,72.74909589,3.253616438,19.07723288
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2009 - 2010,27.62884932,75.49010959,3.306082192,18.1760274
Goa,North goa,15.6044413,74.0017241,5.5,32.2,34.7,36,29.3,1.35,2010 - 2011,27.14279452,75.79638356,3.323013699,18.12890411
